image_id,crop,disease_class,is_healthy,width_px,height_px,file_size_kb,is_corrupted,is_duplicate,has_wrong_label,is_low_resolution,split
Soybean___healthy_05028.jpg,Soybean,Soybean___healthy,True,224,224,236.9,False,False,False,False,train
Peach___Bacterial_spot_01356.jpg,Peach,Peach___Bacterial_spot,False,224,224,151.8,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00156.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,94.8,False,False,False,False,train
Tomato___Bacterial_spot_01157.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,87.3,False,False,False,False,train
Potato___healthy_00131.jpg,Potato,Potato___healthy,True,224,224,243.3,False,False,False,False,test
Tomato___Target_Spot_01399.jpg,Tomato,Tomato___Target_Spot,False,224,224,30.3,False,False,False,False,train
Tomato___healthy_01045.jpg,Tomato,Tomato___healthy,True,224,224,211.1,False,False,False,False,train
Tomato___Septoria_leaf_spot_00005.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,155.8,False,False,False,False,validation
Apple___Black_rot_00271.jpg,Apple,Apple___Black_rot,False,224,224,75.1,False,False,False,False,train
Potato___Early_blight_00830.jpg,Potato,Potato___Early_blight,False,224,224,176.0,False,False,False,False,train
Cherry___Powdery_mildew_00467.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,232.0,False,False,False,False,train
Tomato___Target_Spot_00612.jpg,Tomato,Tomato___Target_Spot,False,224,224,41.0,False,False,False,False,train
Cherry___healthy_00528.jpg,Cherry,Cherry___healthy,True,224,224,178.3,False,False,False,False,validation
Apple___Apple_scab_00487.jpg,Apple,Apple___Apple_scab,False,224,224,227.0,False,False,False,False,train
Tomato___Target_Spot_01317.jpg,Tomato,Tomato___Target_Spot,False,224,224,217.0,False,False,False,False,train
Tomato___Early_blight_00243.jpg,Tomato,Tomato___Early_blight,False,224,224,191.8,False,False,False,False,train
Tomato___Spider_mites_00114.jpg,Tomato,Tomato___Spider_mites,False,224,224,97.9,False,False,False,False,validation
Blueberry___healthy_00297.jpg,Blueberry,Blueberry___healthy,True,224,224,197.6,False,False,False,False,train
Tomato___healthy_00996.jpg,Tomato,Tomato___healthy,True,224,224,217.1,False,False,False,False,train
Peach___Bacterial_spot_01469.jpg,Peach,Peach___Bacterial_spot,False,224,224,46.7,False,False,False,False,test
Cherry___healthy_00029.jpg,Cherry,Cherry___healthy,True,224,224,176.6,False,False,False,False,test
Pepper___healthy_01072.jpg,Pepper,Pepper___healthy,True,224,224,116.8,False,False,False,False,train
Cherry___Powdery_mildew_00346.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,60.0,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04454.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,144.8,False,False,False,False,train
Squash___Powdery_mildew_00153.jpg,Squash,Squash___Powdery_mildew,False,224,224,92.2,False,False,False,False,validation
Pepper___healthy_01446.jpg,Pepper,Pepper___healthy,True,224,224,247.6,False,False,False,False,train
Apple___healthy_01526.jpg,Apple,Apple___healthy,True,224,224,187.8,False,False,False,False,validation
Cherry___Powdery_mildew_00273.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,126.3,False,False,False,False,validation
Peach___Bacterial_spot_01659.jpg,Peach,Peach___Bacterial_spot,False,224,224,140.3,False,False,False,False,train
Apple___Apple_scab_00208.jpg,Apple,Apple___Apple_scab,False,224,224,242.6,False,False,False,False,test
Pepper___healthy_00716.jpg,Pepper,Pepper___healthy,True,224,224,47.7,False,False,False,False,train
Tomato___Late_blight_00355.jpg,Tomato,Tomato___Late_blight,False,224,224,232.4,False,False,False,False,train
Grape___Black_rot_00894.jpg,Grape,Grape___Black_rot,False,224,224,212.9,False,False,False,False,validation
Grape___Black_rot_00926.jpg,Grape,Grape___Black_rot,False,224,224,200.3,False,False,False,False,train
Squash___Powdery_mildew_01359.jpg,Squash,Squash___Powdery_mildew,False,224,224,142.1,False,False,False,False,train
Tomato___Target_Spot_01272.jpg,Tomato,Tomato___Target_Spot,False,224,224,61.3,False,False,False,False,train
Grape___healthy_00062.jpg,Grape,Grape___healthy,True,224,224,85.6,False,False,False,False,train
Pepper___healthy_01468.jpg,Pepper,Pepper___healthy,True,224,224,241.7,False,False,False,False,train
Apple___Cedar_apple_rust_00122.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,120.4,False,False,False,False,train
Pepper___healthy_00635.jpg,Pepper,Pepper___healthy,True,224,224,185.0,False,False,False,False,train
Tomato___Late_blight_01138.jpg,Tomato,Tomato___Late_blight,False,224,224,199.5,False,False,False,False,validation
Cherry___healthy_00374.jpg,Cherry,Cherry___healthy,True,224,224,83.6,False,False,False,False,train
Tomato___Late_blight_01552.jpg,Tomato,Tomato___Late_blight,False,224,224,219.1,False,False,False,False,train
Potato___healthy_00055.jpg,Potato,Potato___healthy,True,224,224,87.0,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_01999.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,180.5,False,False,False,False,train
Potato___Early_blight_00944.jpg,Potato,Potato___Early_blight,False,224,224,62.5,False,False,False,False,train
Tomato___Septoria_leaf_spot_00353.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,41.1,False,False,False,False,train
Tomato___Late_blight_00180.jpg,Tomato,Tomato___Late_blight,False,224,224,198.7,False,False,False,False,validation
Cherry___Powdery_mildew_00702.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,145.5,False,False,False,False,train
Cherry___Powdery_mildew_00606.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,58.0,False,False,False,False,train
Tomato___healthy_00241.jpg,Tomato,Tomato___healthy,True,224,224,47.4,False,False,False,False,test
Strawberry___Leaf_scorch_00007.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,112.1,False,False,False,False,validation
Tomato___Septoria_leaf_spot_00108.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,180.8,False,False,False,False,train
Squash___Powdery_mildew_00552.jpg,Squash,Squash___Powdery_mildew,False,224,224,204.6,False,False,False,False,train
Tomato___Septoria_leaf_spot_01729.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,209.7,False,False,False,False,train
Grape___Leaf_blight_01030.jpg,Grape,Grape___Leaf_blight,False,224,224,241.7,False,False,False,False,train
Tomato___Leaf_Mold_00431.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,113.1,False,False,False,False,train
Tomato___Late_blight_01004.jpg,Tomato,Tomato___Late_blight,False,224,224,200.3,False,False,False,False,train
Grape___Leaf_blight_00716.jpg,Grape,Grape___Leaf_blight,False,224,224,143.1,False,False,False,False,train
Strawberry___healthy_00431.jpg,Strawberry,Strawberry___healthy,True,224,224,69.9,False,False,False,False,train
Apple___Black_rot_00058.jpg,Apple,Apple___Black_rot,False,224,224,197.5,False,False,False,False,train
Tomato___Late_blight_00472.jpg,Tomato,Tomato___Late_blight,False,224,224,127.6,False,False,False,False,train
Soybean___healthy_01279.jpg,Soybean,Soybean___healthy,True,224,224,33.7,False,False,False,False,train
Tomato___Early_blight_00061.jpg,Tomato,Tomato___Early_blight,False,224,224,49.7,False,False,False,False,train
Corn___healthy_00199.jpg,Corn,Corn___healthy,True,224,224,157.4,False,False,False,False,train
Tomato___healthy_01335.jpg,Tomato,Tomato___healthy,True,224,224,44.7,False,False,False,False,train
Tomato___Spider_mites_01584.jpg,Tomato,Tomato___Spider_mites,False,224,224,36.7,False,False,False,False,train
Squash___Powdery_mildew_00468.jpg,Squash,Squash___Powdery_mildew,False,224,224,140.1,False,False,False,False,validation
Corn___Common_rust_00930.jpg,Corn,Corn___Common_rust,False,224,224,105.9,False,False,False,False,test
Tomato___Bacterial_spot_00915.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,160.4,False,False,False,False,test
Corn___Common_rust_00760.jpg,Corn,Corn___Common_rust,False,224,224,167.0,False,False,False,False,train
Peach___Bacterial_spot_00571.jpg,Peach,Peach___Bacterial_spot,False,224,224,97.7,False,False,False,False,test
Peach___Bacterial_spot_02047.jpg,Peach,Peach___Bacterial_spot,False,224,224,152.5,False,False,False,False,train
Potato___Early_blight_00173.jpg,Potato,Potato___Early_blight,False,224,224,42.4,False,False,False,False,validation
Tomato___Tomato_mosaic_virus_00134.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,189.5,False,False,False,False,validation
Squash___Powdery_mildew_01210.jpg,Squash,Squash___Powdery_mildew,False,224,224,131.1,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_05169.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,149.2,False,False,False,False,validation
Tomato___Spider_mites_00824.jpg,Tomato,Tomato___Spider_mites,False,224,224,65.7,False,False,False,False,train
Apple___healthy_00812.jpg,Apple,Apple___healthy,True,224,224,69.9,False,False,False,False,test
Grape___Esca_(Black_Measles)_01235.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,120.1,False,False,False,False,train
Pepper___Bacterial_spot_00495.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,77.8,False,False,False,False,train
Corn___Common_rust_01139.jpg,Corn,Corn___Common_rust,False,224,224,222.3,False,False,False,False,validation
Corn___Common_rust_00206.jpg,Corn,Corn___Common_rust,False,224,224,92.8,False,False,False,False,train
Corn___Cercospora_leaf_spot_00179.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,54.9,False,False,False,False,train
Tomato___Spider_mites_00260.jpg,Tomato,Tomato___Spider_mites,False,224,224,102.6,False,False,False,False,validation
Tomato___Spider_mites_01228.jpg,Tomato,Tomato___Spider_mites,False,224,224,206.7,False,False,False,False,validation
Potato___Early_blight_00084.jpg,Potato,Potato___Early_blight,False,224,224,143.5,False,False,False,False,validation
Peach___Bacterial_spot_01511.jpg,Peach,Peach___Bacterial_spot,False,224,224,94.2,False,False,False,False,train
Potato___healthy_00135.jpg,Potato,Potato___healthy,True,224,224,86.9,False,False,False,False,test
Tomato___Late_blight_00970.jpg,Tomato,Tomato___Late_blight,False,224,224,111.9,False,False,False,False,train
Grape___Leaf_blight_00996.jpg,Grape,Grape___Leaf_blight,False,224,224,43.3,False,False,False,False,train
Potato___healthy_00017.jpg,Potato,Potato___healthy,True,224,224,66.7,False,False,False,False,train
Pepper___Bacterial_spot_00358.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,178.9,False,False,False,False,train
Tomato___Late_blight_00770.jpg,Tomato,Tomato___Late_blight,False,224,224,90.7,False,False,False,False,validation
Squash___Powdery_mildew_00422.jpg,Squash,Squash___Powdery_mildew,False,224,224,145.9,False,False,False,False,validation
Potato___healthy_00031.jpg,Potato,Potato___healthy,True,224,224,48.2,False,False,False,False,train
Potato___Late_blight_00239.jpg,Potato,Potato___Late_blight,False,224,224,103.2,False,False,False,False,train
Pepper___healthy_01131.jpg,Pepper,Pepper___healthy,True,224,224,61.3,False,False,False,False,train
Grape___Black_rot_01081.jpg,Grape,Grape___Black_rot,False,224,224,78.1,False,False,False,False,train
Grape___Black_rot_00813.jpg,Grape,Grape___Black_rot,False,224,224,63.3,False,False,False,False,train
Blueberry___healthy_01139.jpg,Blueberry,Blueberry___healthy,True,224,224,106.6,False,False,False,False,train
Corn___Northern_Leaf_Blight_00567.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,51.9,False,False,False,False,train
Tomato___healthy_00511.jpg,Tomato,Tomato___healthy,True,224,224,100.0,False,False,False,False,train
Tomato___Septoria_leaf_spot_01468.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,155.6,False,False,False,False,train
Apple___Apple_scab_00274.jpg,Apple,Apple___Apple_scab,False,224,224,171.3,False,False,False,False,train
Potato___Late_blight_00704.jpg,Potato,Potato___Late_blight,False,224,224,122.6,False,False,False,False,train
Squash___Powdery_mildew_00618.jpg,Squash,Squash___Powdery_mildew,False,224,224,135.6,False,False,False,False,validation
Strawberry___Leaf_scorch_00299.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,60.2,False,False,False,False,train
Strawberry___Leaf_scorch_00666.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,203.7,False,False,False,False,validation
Tomato___healthy_00080.jpg,Tomato,Tomato___healthy,True,224,224,36.5,False,False,False,False,train
Corn___Northern_Leaf_Blight_00867.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,65.4,False,False,False,False,validation
Soybean___healthy_02583.jpg,Soybean,Soybean___healthy,True,224,224,164.1,False,False,False,False,train
Strawberry___Leaf_scorch_00956.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,238.2,False,False,False,False,train
Tomato___Target_Spot_01347.jpg,Tomato,Tomato___Target_Spot,False,224,224,211.0,False,False,False,False,train
Tomato___healthy_00244.jpg,Tomato,Tomato___healthy,True,224,224,206.0,False,False,False,False,train
Tomato___Bacterial_spot_01259.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,114.6,False,False,False,False,train
Squash___Powdery_mildew_00919.jpg,Squash,Squash___Powdery_mildew,False,224,224,184.8,False,False,False,False,train
Corn___healthy_00838.jpg,Corn,Corn___healthy,True,224,224,124.7,False,False,False,False,train
Corn___healthy_00406.jpg,Corn,Corn___healthy,True,224,224,83.8,False,False,False,False,train
Blueberry___healthy_00035.jpg,Blueberry,Blueberry___healthy,True,224,224,139.3,False,False,False,False,test
Corn___healthy_00344.jpg,Corn,Corn___healthy,True,224,224,177.6,False,False,False,False,train
Corn___Common_rust_00012.jpg,Corn,Corn___Common_rust,False,224,224,89.1,False,False,False,False,train
Apple___healthy_00992.jpg,Apple,Apple___healthy,True,224,224,180.5,False,False,False,False,validation
Tomato___Spider_mites_01101.jpg,Tomato,Tomato___Spider_mites,False,224,224,143.9,False,False,False,False,train
Apple___healthy_01547.jpg,Apple,Apple___healthy,True,224,224,247.2,False,False,False,False,train
Strawberry___Leaf_scorch_00943.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,56.2,False,False,False,False,train
Strawberry___Leaf_scorch_00096.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,175.8,False,False,False,False,validation
Grape___Esca_(Black_Measles)_01033.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,227.9,False,False,False,False,train
Soybean___healthy_01798.jpg,Soybean,Soybean___healthy,True,224,224,174.5,False,False,False,False,train
Corn___Northern_Leaf_Blight_00981.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,167.9,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_01631.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,206.3,False,False,False,False,validation
Apple___healthy_00109.jpg,Apple,Apple___healthy,True,224,224,168.4,False,False,False,False,validation
Strawberry___healthy_00293.jpg,Strawberry,Strawberry___healthy,True,224,224,141.9,False,False,False,False,train
Apple___healthy_01166.jpg,Apple,Apple___healthy,True,224,224,174.1,False,False,False,False,train
Peach___healthy_00259.jpg,Peach,Peach___healthy,True,224,224,132.3,False,False,False,False,test
Pepper___Bacterial_spot_00372.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,96.1,False,False,False,False,train
Strawberry___Leaf_scorch_00800.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,32.0,False,False,False,False,train
Tomato___healthy_01300.jpg,Tomato,Tomato___healthy,True,224,224,72.5,False,False,False,False,train
Grape___Black_rot_01147.jpg,Grape,Grape___Black_rot,False,224,224,82.8,False,False,False,False,train
Soybean___healthy_03669.jpg,Soybean,Soybean___healthy,True,224,224,238.0,False,False,False,False,validation
Orange___Haunglongbing_03469.jpg,Orange,Orange___Haunglongbing,False,224,224,135.7,False,False,False,False,train
Corn___Common_rust_00439.jpg,Corn,Corn___Common_rust,False,224,224,228.6,False,False,False,False,validation
Cherry___healthy_00122.jpg,Cherry,Cherry___healthy,True,224,224,209.4,False,False,False,False,train
Orange___Haunglongbing_04145.jpg,Orange,Orange___Haunglongbing,False,224,224,64.4,False,False,False,False,train
Corn___healthy_01123.jpg,Corn,Corn___healthy,True,224,224,76.9,False,False,False,False,test
Strawberry___healthy_00139.jpg,Strawberry,Strawberry___healthy,True,224,224,121.6,False,False,False,False,train
Grape___Esca_(Black_Measles)_01278.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,164.8,False,False,False,False,train
Cherry___Powdery_mildew_00076.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,81.6,False,False,False,False,train
Corn___healthy_00973.jpg,Corn,Corn___healthy,True,224,224,86.9,False,False,False,False,train
Tomato___Spider_mites_01465.jpg,Tomato,Tomato___Spider_mites,False,224,224,45.7,False,False,False,False,train
Tomato___Target_Spot_00754.jpg,Tomato,Tomato___Target_Spot,False,224,224,71.6,False,False,False,False,train
Tomato___Septoria_leaf_spot_00433.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,183.3,False,False,False,False,validation
Cherry___healthy_00092.jpg,Cherry,Cherry___healthy,True,224,224,138.1,False,False,False,False,train
Corn___healthy_00295.jpg,Corn,Corn___healthy,True,224,224,60.5,False,False,False,False,train
Tomato___Late_blight_01522.jpg,Tomato,Tomato___Late_blight,False,224,224,218.1,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02577.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,190.9,False,False,False,False,train
Raspberry___healthy_00168.jpg,Raspberry,Raspberry___healthy,True,224,224,200.0,False,False,False,False,train
Blueberry___healthy_00556.jpg,Blueberry,Blueberry___healthy,True,224,224,179.8,False,False,False,False,train
Tomato___Target_Spot_00589.jpg,Tomato,Tomato___Target_Spot,False,224,224,192.1,False,False,False,False,train
Grape___Esca_(Black_Measles)_00933.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,54.9,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_01108.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,244.6,False,False,False,False,train
